SpotifyID,Track,Artist,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,loudness,is_hit
5VSCgNlSmTV2Yq5lB40Eaw,Love Me Again,John Newman,0.495,0.894,2,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,239894,-4.814,1
1vo6TY0FyLRBTXohxvflhJ,American Pie,Madonna,0.631,0.734,5,0,0.036,0.348,0.0,0.135,0.591,124.036,273533,-7.48,1
4KJKJUetg7Gs3e0MAoSIzX,West Side Story,LFO,0.691,0.792,9,1,0.0509,0.0961,0.0,0.392,0.302,100.057,208160,-3.884,1
7lysa5YIR3xHVVHzO6EXqG,When Heaven Falls,Swans Of Avon,0.33,0.893,4,0,0.0946,0.00139,0.797,0.0753,0.171,165.918,200147,-7.305,0
76VtA90NKurNqaQpV126Ue,Pour It Up,Rihanna,0.785,0.478,2,1,0.0419,0.0254,0.0,0.0901,0.39,134.002,161200,-8.735,1
6MkiRLUYJpyl4efldR6bVB,Waterfall (Spirit Of The Rainforest Album Version),David Arkenstone,0.679,0.366,4,0,0.0275,0.654,0.72,0.378,0.252,106.998,363373,-16.97,0
4sntj0jrj96qgudGOMm8uN,I Like,Scheich,0.81,0.528,11,1,0.109,0.000287,0.651,0.0803,0.52,135.015,344889,-7.731,0
4uawk8R4sWdObV1ypxi8ZR,The Money Will Roll Right In,Mudhoney,0.196,0.886,9,0,0.0593,2.75e-05,0.866,0.891,0.52,69.82,166320,-3.85,0
7pAAm80V3c5qfIklCrBWJi,Second Hand Life,Joe Lynn Turner,0.502,0.827,3,0,0.0401,0.0272,0.0,0.308,0.175,107.049,274133,-5.751,0
5kqmgfPEUWtDGWOvop4sP2,"When I Fall In Love (From ""Sleepless In Seattle"")",Celine Dion And Clive Griffin,0.19,0.241,8,1,0.0322,0.577,0.0,0.0952,0.107,68.353,260827,-13.251,1
0s8OsDxW96cl290PcsI2mX,Duck And Run,3 Doors Down,0.524,0.919,4,0,0.0436,0.0149,7.1e-05,0.131,0.848,87.931,230600,-5.505,0
4JMQ5ngXskAWX80q5gl2XR,Je Suis Une Cigarette,M,0.561,0.576,4,0,0.083,0.827,6.37e-05,0.719,0.538,143.193,270760,-9.794,0
6AzzMupvtP4u4B8d5OWVUi,Brokenhearted,Brandy,0.329,0.517,6,1,0.0353,0.488,0.0,0.0985,0.408,149.758,286493,-7.178,1
0zu5eWzHfUXujd1Ea96XiC,Miracle,Bizarre Inc,0.613,0.783,1,0,0.0291,0.00895,0.00812,0.205,0.415,139.826,420133,-9.03,0
0GLUBbX4daHJkT3RQHEOia,Upgrade U,Beyonce Featuring Jay Z,0.593,0.68,7,1,0.335,0.00182,4.84e-05,0.31,0.483,84.547,273053,-5.556,1
0B3LaidsxjnBTUlKgKQQe5,Sweatshirt,Jacob Sartorius,0.667,0.492,8,1,0.03,0.321,0.0,0.0744,0.796,95.976,171250,-8.612,1
4b1VB40YkgEBiwhPfLEDTY,Lovin' All Night,Patty Loveless,0.493,0.781,4,0,0.0487,0.22,2.29e-06,0.122,0.729,171.982,217267,-8.663,1
4Bjugv3EniVJFRc52mA5bX,Holland Road,Mumford & Sons,0.451,0.703,2,1,0.0356,0.0887,9.49e-05,0.103,0.404,79.306,250840,-6.406,1
0gTEBEvVYhVAbq0M7ZuWhe,All Summer Long,The Rock Heroes,0.606,0.885,7,1,0.0336,0.00825,0.0,0.0634,0.855,102.992,296347,-4.377,1
7bppBAD4NHqVqzXkrkZVxY,Permanent,David Cook,0.577,0.336,5,1,0.0303,0.804,0.0,0.103,0.154,95.927,176520,-7.263,1
2CzWeyC9zlDpIOZPUUKrBW,1234,Feist,0.71,0.484,2,1,0.049,0.217,3.93e-06,0.0879,0.576,109.951,183667,-7.415,1
457p7UH7hoHrbA2iI4PSCA,Live For The Night,Krewella,0.499,0.843,6,1,0.113,0.0138,0.0,0.124,0.533,127.932,206480,-2.224,1
21c4eOwp47FhhiFQWBLMz6,One In A Million,Trixter,0.59,0.71,8,1,0.0358,0.0218,0.203,0.0724,0.783,119.93,305707,-11.765,1
3W4JFzOQdo5J2Wgt9DFg24,Warm It Up,Logic Featuring Young Sinatra,0.827,0.643,10,0,0.0899,0.257,0.0,0.094,0.433,95.965,240093,-6.414,1
7jO1boY6qwRjeu0EBtvDuu,Hello,Karmin,0.658,0.919,5,1,0.171,0.166,0.0,0.123,0.516,127.916,237547,-2.455,1
2k6ahrUpg8CbeTjLocMQJ4,I Lost It,Kenny Chesney,0.584,0.429,3,1,0.028,0.23,0.0,0.0708,0.355,138.884,234160,-9.289,1
4Gd9PUEuOTOJtbgd4YxLXM,Savin' Me,Nickelback,0.441,0.815,3,1,0.0276,0.000731,0.0,0.414,0.522,164.021,219320,-4.088,1
0JjMXxzPJ221NcAO3GmFdj,Love U More,Sunscreem,0.602,0.821,2,1,0.0332,0.191,0.0,0.265,0.493,126.085,251693,-8.844,1
470Tst3OcdbzsHUrItFzsK,Pop,'N Sync,0.867,0.773,9,1,0.0351,0.0149,0.000252,0.0878,0.772,129.961,152507,-8.132,1
1ewLdzcpSQkU9wpFdqFauw,Fly,Maddie & Tae,0.512,0.68,5,1,0.0278,0.606,0.0,0.175,0.26,156.038,217293,-4.112,1
6KnNSH6Os9TgxmOeRuSsme,Hippychick,Soho,0.735,0.758,6,1,0.0534,0.098,0.00675,0.101,0.793,98.969,192360,-13.64,1
6YsCavQbx3YITYsnIKvF3j,No Son Of Mine,Genesis,0.658,0.595,4,0,0.0251,0.133,0.000358,0.0978,0.256,103.975,399107,-8.704,1
4xWIqUIlfrusaaygS9RQsR,Help Pour Out The Rain (Lacey's Song),Buddy Jewell,0.565,0.562,0,1,0.0339,0.263,0.0,0.0994,0.652,75.035,229093,-7.43,1
5NjIog0vXS0VBWa5a94vzJ,Friends Of P.,The Rentals,0.613,0.721,1,1,0.0252,0.000641,1.6e-05,0.13,0.763,107.956,212267,-6.868,1
6m8ks85HzlQ70K98iQzrQv,Everything You Touch Is a Song,The Winans,0.484,0.414,8,1,0.04,0.894,1.58e-05,0.117,0.161,102.376,320440,-8.107,0
61ehOd7NByNLD1C5AcQhEb,Swing,Savage Featuring Soulja Boy Tell'em,0.885,0.474,1,0,0.25,0.0209,0.0,0.0895,0.794,150.072,217893,-8.133,1
0zcgxe3ySh94IxtB1VL1jr,Just My Imagination,Cornell Campbell,0.721,0.628,5,0,0.0364,0.256,0.0,0.0797,0.868,88.985,170427,-9.046,0
5JSRYwGI2sbjtbTBVJZY0y,Und die Zeit vergeht,Geier Sturzflug,0.736,0.574,7,1,0.0666,0.269,0.0,0.169,0.614,79.967,232880,-5.554,0
0DqUIw4ZDwYXG8nPLfsg3B,The Preacher,The Bronx Horns,0.675,0.559,7,0,0.072,0.78,0.686,0.0351,0.458,97.225,268653,-7.7,0
4jRDv3VD1713ogKtgCdc5D,I Want You (Forever),Carl Cox Vs Yousef,0.671,0.969,4,0,0.0475,0.000475,0.822,0.0471,0.288,130.0,475640,-5.683,0
1oRM2ojzWzZhd9QQ7Q2qoE,In The Hills,Jim Chappell,0.716,0.372,0,1,0.0356,0.626,0.733,0.113,0.348,126.135,227373,-13.4,0
7gpy7sfWPNuOKmUNs3XQYE,Carry On,fun.,0.388,0.694,5,1,0.0735,0.118,0.000293,0.082,0.365,145.434,278373,-5.769,1
47BPDDaepj2p01kjlh5Crn,Alovi,Stefon Harris,0.547,0.387,7,0,0.0371,0.892,0.0711,0.0895,0.295,132.036,326627,-12.742,0
3ikLgtCZ56a2zxDbLNmtPw,Fortress,Tim Exile,0.624,0.788,1,1,0.0896,0.14100000000000001,0.0917,0.0981,0.369,109.996,369573,-6.755,0
7hdwYE7yy4a5JHAKHtBDuG,Fire,Subway,0.41,0.688,9,0,0.0379,0.000136,0.000111,0.0543,0.651,156.26,271973,-12.222,1
77TT8Xvx637TpzV8kKGkUw,Titanium,David Guetta Featuring Sia,0.604,0.787,0,0,0.103,0.0679,0.15,0.127,0.301,126.062,245040,-3.674,1
1qIgyDoc2rwtq8w49jeWL8,Oh Love,Green Day,0.427,0.773,8,1,0.115,0.00605,4.02e-06,0.0396,0.695,171.806,303293,-4.222,1
0Nw8hv79MLJa1yjtsEgz08,Ronan,Taylor Swift,0.565,0.255,0,1,0.0314,0.646,0.0,0.127,0.174,57.964,265307,-10.152,1
6pvfDHdFcjiIDXFxvDI879,Là-Bas,Jean-Jacques Goldman,0.591,0.377,2,1,0.0301,0.477,0.00366,0.0871,0.322,148.109,338400,-9.568,0
3RrKXnC0k5CdkYgff8pm3F,Welcome,Phil Collins,0.648,0.62,8,1,0.0584,0.233,0.0,0.111,0.772,127.961,160267,-9.076,0
0TBNg82Zqi0k1VslEe2ooq,Nobody,Wonder Girls,0.901,0.74,11,1,0.0751,0.161,1.35e-06,0.155,0.946,130.971,214773,-5.108,1
59d0TRQ1IlsRQfBEtGmj5N,Rocket,The Smashing Pumpkins,0.195,0.665,0,1,0.0345,2.8e-06,0.928,0.0723,0.358,89.005,246413,-9.097,0
6NyWT02RGO5OgT55JDjI08,All Good Things (Come To An End),Nelly Furtado,0.661,0.653,9,0,0.0357,0.194,1.84e-05,0.119,0.387,100.899,311093,-7.717,1
6mmtxbG5pzkrJ0BrSdg9uW,Morning After Dark,Timbaland Featuring Nelly Furtado & SoShy,0.734,0.927,8,0,0.042,0.076,0.00134,0.0465,0.901,118.039,231960,-4.244,1
0rl84FuazRHYmK72krdmA1,Adia,Sarah McLachlan,0.526,0.37,3,1,0.025,0.722,0.0,0.157,0.251,76.002,244667,-10.535,1
10QJkBWQJXPr3TYaPuH6gR,Dumb Love,Sean Kingston,0.758,0.646,0,1,0.0724,0.356,0.0,0.473,0.876,128.031,186773,-3.662,1
0NzNKU2MJ9LCetT2uZMJH2,So Many Tears,2Pac,0.899,0.6,1,1,0.154,0.0184,1.68e-05,0.0725,0.586,92.717,239227,-7.451,1
3KIUKvwteP1HFA5UcvvL11,Pop A Top,Alan Jackson,0.699,0.477,2,1,0.031,0.291,0.0,0.164,0.83,118.382,185427,-9.339,1
3KL0skeNgIJbktpGoLJJ8K,Future Traffic Song,Ashtrax,0.757,0.403,11,0,0.11,0.00333,0.355,0.186,0.762,123.016,278573,-13.393,0
3Vn9oCZbdI1EMO7jxdz2Rc,Lazarus,David Bowie,0.66,0.695,9,0,0.029,0.0466,0.145,0.0854,0.506,129.972,382387,-6.896,1
6xfL1KzGxg48ACVlQE9qXr,So Small,Carrie Underwood,0.426,0.784,3,1,0.0421,0.306,0.0,0.0695,0.272,147.939,225213,-3.225,1
43P4CvRCS6HmVERmYfM8ma,Promises,Calvin Harris & Sam Smith,0.716,0.775,1,1,0.0659,0.00187,0.731,0.0517,0.631,123.026,282039,-5.592,1
3KxsH0yC1a9aYSKwolLCs4,Taste It,Busta Rhymes,0.788,0.786,1,1,0.301,0.0822,0.0,0.274,0.711,98.13,226333,-8.241,0
7J2gyNghNTzl4EsLhXp01Q,Infinity (888),XXXTENTACION Featuring Joey Bada$$,0.562,0.579,10,0,0.484,0.274,0.0,0.102,0.577,84.143,176591,-6.788,1
5mPSyjLatqB00IkPqRlbTE,Pop Style,Drake Featuring The Throne,0.713,0.462,7,1,0.123,0.192,2.16e-06,0.105,0.0595,133.054,212947,-10.027,1
63MKNIWCCxtqnehwFhmYqp,Gots Ta Be,B2K,0.832,0.454,2,1,0.0513,0.0402,0.000497,0.0723,0.69,131.784,321200,-4.252,1
4zboPVlsV6xH0Nw2njrbFi,Un Cachito De Ti,Sergio Dalma,0.569,0.808,11,1,0.0299,0.18,0.0,0.176,0.751,82.03,251933,-5.389,0
7ySbfLwdCwl1EM0zNCJZ38,One Sweet Day,Mariah Carey & Boyz II Men,0.569,0.495,1,1,0.03,0.353,0.0,0.0839,0.302,128.228,281067,-8.964,1
6uQGJNXAkVsAl8DI6vCtrH,Nobody Does It Better,Nate Dogg Featuring Warren G,0.736,0.517,0,1,0.053,0.416,0.0,0.138,0.116,92.048,270427,-9.775,1
0bGmBoY1K0apgHvs2DeuTx,Gud Har Ein Plan Med Ditt Liv,Mons Leidvin Takle,0.43,0.269,0,1,0.0296,0.951,0.0,0.333,0.36,79.533,211278,-7.343,0
1gewemPOUilb21s7CfMS55,Bartender Song,Rehab,0.667,0.673,4,1,0.0536,0.117,0.0,0.343,0.706,151.837,229040,-6.006,1
1X1WNRAsWNuhILvz1vXdIF,All They Want,Singing Melody,0.72,0.6,6,0,0.275,0.105,0.0,0.0721,0.798,166.666,221453,-6.282,0
63MeDGLOFgYCvIv7kgA6mf,Wanted Dead Or Alive,Chris Daughtry,0.483,0.668,7,1,0.04,0.000938,0.0,0.107,0.329,156.033,271573,-6.861,1
2lNzuRTMUxr9V179n3T7Ll,Christmas Time,The Continentals,0.374,0.415,2,1,0.0268,0.651,2.4e-05,0.095,0.0754,180.422,164420,-7.984,0
25ga8ePXfYVOiYAMHe1AQm,Con un poquitito de suerte,Leo Dan,0.465,0.468,5,1,0.0347,0.927,0.00201,0.268,0.179,110.655,177027,-4.46,0
1SHSxjOLbHGgeEMBKMwbVD,Heart Of Dixie,Tommy Overstreet,0.49,0.544,11,1,0.0303,0.675,8.88e-06,0.145,0.367,131.158,187907,-8.625,0
5a4AQWs84xeEyYUd1iC2Pn,I Think They Like Me,Dem Franchize Boyz Featuring Jermaine Dupr,0.781,0.625,7,1,0.373,0.00447,0.0,0.185,0.679,83.024,282093,-9.139,1
6txWz9UapYHVxEd7dDIHXT,No Rain,Blind Melon,0.389,0.476,9,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,217107,-9.342,1
6qn1iSWY6FHCAPFW51Lj1j,House of Love,Steel Pulse,0.756,0.744,1,0,0.186,0.011,8.52e-06,0.0497,0.692,168.167,258813,-6.835,0
1wXszVOwKdfIafYTnHSkHv,The Devil Came Up To Michigan,K.M.C. KRU,0.86,0.636,2,1,0.145,0.172,4.9e-05,0.368,0.842,128.012,226933,-15.511,1
3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start The Fire,Billy Joel,0.712,0.967,7,1,0.047,0.0771,0.0,0.356,0.895,145.024,287733,-5.206,1
2g1kbztMpCtDq7Hnz9VDTh,Vortex,Elliot Goldenthal,0.191,0.15,2,1,0.0356,0.971,0.984,0.0681,0.0275,59.173,94798,-19.636,0
3zU9rdflI65tK4dkkNSp77,Heroes (We Could Be),Alesso Featuring Tove Lo,0.503,0.748,5,1,0.0619,0.0305,0.0,0.343,0.356,125.896,210013,-4.124,1
5dNGORzxFb5z3v7vSAFkTU,Beachin',Jake Owen,0.527,0.902,6,1,0.0601,0.344,4.63e-05,0.0669,0.709,181.964,191040,-5.352,1
3IJCSQoLF4YzPAKaxq2JLb,Yoga,Janelle Monae & Jidenna,0.74,0.546,7,0,0.0498,0.0159,8.41e-05,0.209,0.375,130.028,217679,-5.674,1
5Hv1QAbRWrUSUHaT0CmnMS,Into The Night,Santana Featuring Chad Kroeger,0.595,0.844,7,1,0.0331,0.0137,0.0,0.234,0.603,127.981,222440,-4.678,1
1ONo2x3Lv4vhWoEd5A7U4q,Feel The Girl,Ms. Jade,0.919,0.627,4,0,0.247,0.477,0.000271,0.105,0.721,103.888,246133,-7.927,1
0nQLxiNGbbUoSGrxksETLm,The Power,Snap!,0.74,0.88,0,1,0.0624,0.0434,0.00798,0.341,0.707,108.9,228994,-7.693,1
2dieHErJLwG7fOzD8WAtFO,Lookin' At Me,Mase Featuring Puff Daddy,0.743,0.516,11,0,0.397,0.028,1.89e-05,0.273,0.614,188.247,255160,-8.27,1
2wReOKtzUIgMspOYtv37JV,Who Got The Props,Black Moon,0.868,0.579,8,0,0.245,0.0239,0.0,0.336,0.684,100.135,281907,-15.0,1
6KU8g98m1tcrUXRNjPQeOI,Deeper And Deeper,Madonna,0.659,0.818,7,0,0.0265,0.00601,0.299,0.336,0.39,119.943,333467,-7.09,1
4cqePRzFdBmAg1pUdPZMx0,My Ship Is Comin' In,Walter Jackson,0.343,0.555,3,1,0.0391,0.0122,0.00762,0.137,0.404,82.082,189600,-10.915,0
6YigMQEUZNc8njlPuvsHqE,Cover For Me,Freddie McGregor,0.826,0.598,7,1,0.0506,0.0943,0.0,0.163,0.814,93.002,249173,-7.595,0
33Z1BRngcyzyEYo3lRQY8H,Paying The Price Of Love,Bee Gees,0.685,0.852,2,1,0.0565,0.0613,0.000167,0.0315,0.844,105.026,252133,-7.324,1
2vaMWMPMgsWX4fwJiKmdWm,Undefeated,A Boogie Wit da Hoodie Featuring 21 Savage,0.717,0.753,7,0,0.311,0.293,0.0,0.158,0.631,169.857,174012,-4.609,1
460Wn6Dq2uMviG5nPXtPnb,Better Days (And The Bottom Drops Out),Citizen King,0.758,0.896,9,1,0.0501,0.173,3.18e-05,0.136,0.797,94.911,207027,-3.311,1
3x4iQKx76Z75clde4n4Vdx,Inhume,Inhume,0.178,0.975,6,0,0.0875,1.18e-06,0.958,0.0691,0.0355,111.023,185347,-4.39,0
4c1Q1p6Fm87Cnszj0JNxaA,Cuenta Conmigo,María,0.502,0.194,7,1,0.0423,0.886,0.0,0.119,0.219,89.247,195253,-9.205,0
3Rmj5bpH6nSI9pNEWP3wBQ,Tell Me When,The Human League,0.688,0.888,8,1,0.0305,0.00582,9.23e-05,0.0565,0.728,120.021,291027,-5.841,1
3aVCHTY93NQQbOcDDbwwXA,Every Time I Hear Your Name,Keith Anderson,0.562,0.757,1,1,0.0253,0.277,0.0,0.0745,0.299,93.02,263027,-3.945,1
4f5C94F9QEvBVjnk5XKYga,Juste Une Petite Fille,Maurane,0.499,0.17,10,0,0.0338,0.89,4.3e-06,0.103,0.156,77.524,263640,-14.518,0
3y5pef5Z472KoYxaSdig9I,Baby Don't Cry (Keep Ya Head Up II),2Pac + Outlawz,0.88,0.757,8,1,0.24,0.189,0.0,0.0932,0.863,94.009,262200,-3.825,1
1hn1DJ1nWnMywgt9maAez0,Bitter Tears,INXS,0.579,0.925,0,1,0.044,0.155,8.85e-06,0.234,0.815,114.288,228820,-2.217,1
4SutWFGqaHwzL77RRPr8fL,La Panadera,Pedro Laza Y Sus Pelayeros,0.712,0.84,8,1,0.109,0.737,1.04e-05,0.238,0.862,123.304,156353,-2.759,0
7DoMGZLVzga3vhyZlb0hBX,An Honest Mistake,The Bravery,0.465,0.883,2,0,0.0297,3.29e-06,0.506,0.101,0.644,140.047,219707,-4.259,1
1eFwJoCJj6FoeUhx07CDys,Bizounce,Olivia,0.785,0.539,7,1,0.0505,0.0134,8.61e-06,0.0528,0.721,137.999,264467,-8.23,1
18eoNBn1L1li2TvPa2DupB,Hot Mess,Cobra Starship,0.642,0.87,7,1,0.11,0.00205,0.0,0.129,0.73,119.987,172293,-4.096,1
7wWvmpIDhNt4RZKWKKxvcu,Nothin 'Bout Love Makes Sense,LeAnn Rimes,0.656,0.802,9,1,0.0369,0.566,0.0,0.13,0.796,121.933,177307,-3.244,1
3z1PqYwMtct2Dm4R9lhWnT,Gunpowder And Lead,Miranda Lambert,0.333,0.907,0,1,0.0959,0.153,0.0,0.395,0.353,187.826,191693,-3.191,1
39liuGHPxn2sAyvO6DINor,Back On Road,Gucci Mane & Drake,0.833,0.673,1,0,0.315,0.329,0.0,0.136,0.753,148.019,149080,-6.981,1
7dO7S7cAUqTUiVRqQ2v9zh,There She Goes,Babyface,0.789,0.654,0,1,0.118,0.035,1.65e-05,0.0658,0.83,104.993,270884,-5.284,1
0tXPhc8LvM4dPvoRwI66XQ,Home,Michael Buble,0.282,0.101,7,1,0.0315,0.934,5.05e-05,0.159,0.141,83.13,264827,-14.657,1
05glT9hviwa6ZuZoXt0Pnp,Never Forget Me,Bone Thugs-N-Harmony / Akon,0.663,0.491,1,1,0.0601,0.0304,0.0,0.0952,0.0427,76.957,286240,-7.194,0
3uBZ6nXhlHSMgPLmJV1FRM,Skit,Rakim,0.636,0.135,0,0,0.283,0.566,0.0,0.0972,0.965,70.566,19067,-18.586,0
6oYsDiqlsDngdv5OwLRWH5,Ali Baba,Jackie Edwards,0.81,0.493,10,1,0.189,0.0297,0.00102,0.0677,0.774,80.493,186293,-11.136,0
6yuj9S4dHnX7GunKShtNTW,Parasitic Twins,The Dillinger Escape Plan,0.52,0.751,8,0,0.0403,0.0883,0.0736,0.245,0.063,119.944,279333,-7.204,0
0cELvuwJW1acISUHYB6suj,Emotions,Mariah Carey,0.741,0.752,9,0,0.0359,0.0411,0.0012,0.0233,0.942,114.851,248093,-7.009,1
73qOveyUAwhtnZ9ymrRNlr,Little Silver Bells,Elton Britt,0.484,0.194,8,1,0.0415,0.925,5.84e-06,0.214,0.589,137.313,132911,-11.514,0
1wQ7ZH0HDnBXmqyzTdHcc4,Lluvia De Acido,Vilma Palma,0.624,0.839,2,1,0.149,0.000352,0.00982,0.337,0.284,195.008,202707,-6.314,0
0q5DrtpnnGpOvBy5nnPMbe,Timeless,A Boogie Wit da Hoodie Featuring DJ SPINKING,0.569,0.761,5,0,0.475,0.261,6.71e-06,0.0748,0.325,180.122,184000,-6.071,1
7bA6VR5j01Zunh11oO32Cm,Cielito lindo,Mariachi Silvestre Vargas,0.264,0.295,7,1,0.0327,0.907,0.458,0.142,0.328,177.397,186573,-11.729,0
0RFgvrhkf9FiDRLA0BhzpZ,Drift Away,Uncle Kracker Featuring Dobie Gray,0.583,0.66,11,1,0.0377,0.181,0.0,0.0979,0.861,151.956,255560,-5.078,1
1W8dIZW0oC716qoaL9NwJH,Sentimental,Deborah Cox,0.773,0.79,5,1,0.0782,0.193,0.0,0.0356,0.712,88.977,270333,-8.057,1
63XXvHR6FfiRDk5lKNNCMI,Halle Berry (She's Fine),Hurricane Chris Featuring SupaSTAAR,0.709,0.744,11,0,0.134,0.0119,0.0,0.0609,0.508,145.112,281480,-5.905,1
1xHX6hxTOt3hbrnrzCUWpz,Somebody Changed the Lock,Tarheel Slim,0.78,0.127,6,1,0.0766,0.994,0.934,0.106,0.757,87.267,153627,-21.299,0
52PiyZoav11ZSAoHPqSlzh,Beautiful,Carly Rae Jepsen Featuring Justin Bieber,0.682,0.496,8,1,0.0343,0.447,0.0,0.142,0.423,103.942,197987,-8.492,1
1Hy3tvcg6l5o4codLnOC8f,A Lot Of Things Different,Kenny Chesney,0.589,0.279,2,1,0.0285,0.129,0.0192,0.149,0.212,74.847,283867,-13.693,1
60APt5N2NRaKWf5xzJdzyC,Heatstroke,Calvin Harris Featuring Young Thu,0.784,0.728,0,0,0.0539,0.34,0.0,0.222,0.713,110.165,229160,-4.549,1
4pImG3RdbaGfanzQOTFgyr,My Friends Over You,New Found Glory,0.404,0.98,2,1,0.107,0.000193,0.0,0.0742,0.433,177.793,220200,-4.038,1
7tklytz84iS8vnUJrBRSVj,Hey Mr. D.J.,Zhane,0.865,0.645,2,1,0.071,0.0836,0.00117,0.109,0.89,101.313,255027,-6.939,1
4H0vNUFcHPz5lytcLjwqkr,Rich,Maren Morris,0.565,0.855,5,1,0.0557,0.0445,0.0,0.32,0.852,74.98,208893,-4.189,1
18wDkct4lkK046D6gcCASs,I Need You,Tim McGraw With Faith Hill,0.541,0.596,4,1,0.03,0.333,0.000164,0.133,0.204,79.697,248800,-7.09,1
65YX6qx31L6SOQlrSMGYeM,Who I Am,Nick Jonas & The Administration,0.636,0.763,4,1,0.035,0.0773,2.81e-05,0.174,0.756,107.256,245573,-5.588,1
7tQxhJ3Vl57OMuFW8PBGWS,Secret,Heart,0.499,0.536,9,0,0.0352,0.444,0.0,0.287,0.284,127.792,254373,-8.755,1
0ute0e8bY0FmSEIqDfhrBJ,Every Time I Look At You,Kiss,0.521,0.324,8,1,0.0329,0.218,0.0,0.0618,0.257,144.065,279067,-10.979,0
4jK7wyYptlOiNrrYDyAUDt,Your Baby Never Looked Good In Blue,Expose,0.561,0.498,0,1,0.026,0.622,0.000122,0.163,0.367,138.172,241840,-9.91,1
635PqgECfFbL0MNLogX7Yv,Most Girls,P!nk,0.742,0.732,2,0,0.0311,0.0424,0.00444,0.101,0.695,97.923,298960,-6.046,1
2nzFiCB8YoXf24MAM1qDmU,Got It Twisted,Mobb Deep,0.697,0.744,11,0,0.229,0.0958,0.0,0.263,0.504,103.266,224627,-5.702,1
6s20432UXqoKylAbCemNCG,Mad Season,matchbox twenty,0.278,0.87,10,1,0.0547,0.13,0.0,0.286,0.577,171.992,302107,-5.368,1
7jElrCgQJBcVLsbMRKni2t,F.U.R.B. (F U Right Back),Frankee,0.787,0.632,8,1,0.137,0.103,6.78e-06,0.388,0.612,141.026,198173,-3.487,1
4sZkXzBckwpnZiOuaJ8gdS,As Long As I Know,East To West,0.453,0.293,5,1,0.0307,0.272,1.94e-06,0.0609,0.205,139.893,253600,-12.819,0
6RJdYpFQwLyNfDc5FbjkgV,Stricken,Disturbed,0.404,0.969,8,1,0.195,8.51e-05,0.0114,0.268,0.29,173.878,245227,-2.938,1
38aECKrbMv2F5FsYYCewCQ,No Mediocre,T.I. Featuring Iggy Azalea,0.78,0.45,1,1,0.0465,0.0826,0.0,0.0809,0.178,95.486,201600,-9.539,1
61jNGa6MxlzLNsDqyqn0Bi,One More Day,New Edition,0.655,0.742,7,1,0.0448,0.402,3.03e-05,0.106,0.429,88.031,304467,-6.247,1
2dOb3DaZRbiGfruiDODvdd,What Goes Around Comes Around,Giggles,0.744,0.819,7,1,0.0546,0.0259,0.00229,0.178,0.87,120.355,223467,-10.303,1
5Fzjzxg8lxDG0mGU1WCMZw,If We Loved,Chuck Wicks,0.307,0.714,1,1,0.0395,0.288,1.43e-05,0.11,0.301,198.155,222013,-4.969,0
40aoB9l3jQLeDo9Rc5XMQR,Luv,Stan,0.86,0.436,5,1,0.0461,0.238,3.51e-06,0.123,0.55,120.007,257013,-9.665,0
2Y2q7PkD7lvuWr8YaZfWuv,Rich Girl,Gwen Stefani Featuring Eve,0.856,0.754,7,0,0.0416,0.0294,1.49e-05,0.206,0.722,98.018,236213,-2.728,1
1Knctxx9vGZxpZfF66BIEa,Legends,Juice WRLD,0.594,0.798,4,1,0.0844,0.115,0.0,0.143,0.381,142.049,191840,-5.244,1
4G3dZN9o3o2X4VKwt4CLts,Passin' Me By,The Pharcyde,0.759,0.756,4,0,0.266,0.0903,2.36e-06,0.265,0.613,87.059,303493,-8.145,1
7eIygN2oGPLNV1rQgUHozG,Directions to my special place,themselves,0.629,0.486,2,0,0.39,0.309,0.0,0.419,0.798,95.011,274093,-12.909,0
4niRvzP0UmPhsvqaNrpwNV,summer jam,Set Your Goals,0.398,0.986,8,1,0.334,0.000112,1.75e-06,0.925,0.44,198.105,185867,-3.113,0
2Fk0WwAqTBesLtKg97nojy,Crash And Burn,Thomas Rhett,0.69,0.781,5,0,0.0305,0.0873,2.28e-06,0.164,0.841,130.02,190733,-5.101,1
6r1mY50qwWPxCU5mgFPg6d,He Will Break Your Heart,Delbert McClinton,0.755,0.679,10,1,0.0401,0.031,0.000117,0.0985,0.967,126.748,250867,-10.053,0
1t2Hq2WIBcZINOEnK6mdJG,Save Tonight,Eagle-Eye Cherry,0.547,0.693,0,1,0.0353,9.24e-05,5.46e-05,0.113,0.583,119.567,239227,-8.786,1
1LPIjUIJh7UVVPGua34Tes,Military Man,Willie Barcena,0.475,0.598,5,1,0.885,0.86,1.55e-05,0.628,0.198,85.965,146600,-16.922,0
5cEdtvU18xzUSN2i7xZ2M0,Process to decelerate,Inhume,0.199,0.979,6,0,0.0759,1.53e-06,0.955,0.219,0.0336,110.946,126160,-4.934,0
4vumsuBIb2nEFKLuNaOeGO,It Only Hurts When I'm Breathing,Shania Twain,0.322,0.585,1,1,0.0296,0.382,0.0,0.134,0.427,76.645,199467,-5.111,1
